Rhythm,Velocity Score,Original Score
108_rock_95_beat_4-4_bar_13,18.07874015748032,23.0
108_rock_95_beat_4-4_bar_14,18.897637795275596,19.0
108_rock_95_beat_4-4_bar_15,16.66929133858269,19.0
108_rock_95_beat_4-4_bar_16,10.677165354330713,14.0
108_rock_95_beat_4-4_bar_17,14.338582677165354,12.0
108_rock_95_beat_4-4_bar_18,12.511811023622036,11.0
108_rock_95_beat_4-4_bar_19,11.83464566929133,16.0
108_rock_95_beat_4-4_bar_2,24.677165354330704,27.0
108_rock_95_beat_4-4_bar_20,15.700787401574795,13.0
108_rock_95_beat_4-4_bar_21,19.259842519685034,27.0
108_rock_95_beat_4-4_bar_22,15.67716535433071,14.0
108_rock_95_beat_4-4_bar_23,18.36220472440946,27.0
108_rock_95_beat_4-4_bar_24,18.85826771653543,20.0
108_rock_95_beat_4-4_bar_25,14.944881889763783,21.0
108_rock_95_beat_4-4_bar_26,15.370078740157481,19.0
108_rock_95_beat_4-4_bar_27,14.582677165354328,12.0
108_rock_95_beat_4-4_bar_28,16.480314960629926,12.0
108_rock_95_beat_4-4_bar_29,17.913385826771652,29.0
108_rock_95_beat_4-4_bar_3,17.503937007874015,25.0
108_rock_95_beat_4-4_bar_30,20.724409448818896,24.0
108_rock_95_beat_4-4_bar_31,18.299212598425203,18.0
108_rock_95_beat_4-4_bar_32,19.7716535433071,14.0
108_rock_95_beat_4-4_bar_33,21.015748031496067,27.0
108_rock_95_beat_4-4_bar_34,14.527559055118122,12.0
108_rock_95_beat_4-4_bar_35,19.77952755905512,27.0
108_rock_95_beat_4-4_bar_36,13.858267716535439,16.0
108_rock_95_beat_4-4_bar_37,16.031496062992133,20.0
108_rock_95_beat_4-4_bar_38,17.02362204724411,11.0
108_rock_95_beat_4-4_bar_39,16.61417322834646,15.0
108_rock_95_beat_4-4_bar_4,24.118110236220474,24.0
108_rock_95_beat_4-4_bar_40,14.858267716535435,16.0
108_rock_95_beat_4-4_bar_41,15.212598425196864,11.0
108_rock_95_beat_4-4_bar_42,17.826771653543304,18.0
108_rock_95_beat_4-4_bar_43,15.677165354330702,10.0
108_rock_95_beat_4-4_bar_5,19.220472440944885,23.0
108_rock_95_beat_4-4_bar_6,20.425196850393696,16.0
108_rock_95_beat_4-4_bar_7,14.519685039370076,11.0
108_rock_95_beat_4-4_bar_8,26.236220472440948,27.0
108_rock_95_beat_4-4_bar_9,13.110236220472448,11.0
108_soul-motown_104_beat_4-4_bar_1,16.740157480314963,36.0
108_soul-motown_104_beat_4-4_bar_10,18.755905511811022,43.0
108_soul-motown_104_beat_4-4_bar_11,19.346456692913385,47.0
108_soul-motown_104_beat_4-4_bar_12,20.338582677165356,44.0
108_soul-motown_104_beat_4-4_bar_13,20.38582677165354,48.0
108_soul-motown_104_beat_4-4_bar_14,20.937007874015748,49.0
108_soul-motown_104_beat_4-4_bar_15,18.58267716535433,43.0
108_soul-motown_104_beat_4-4_bar_16,19.133858267716537,40.0
108_soul-motown_104_beat_4-4_bar_17,17.039370078740156,38.0
108_soul-motown_104_beat_4-4_bar_19,20.24409448818897,40.0
108_soul-motown_104_beat_4-4_bar_2,17.41732283464567,42.0
108_soul-motown_104_beat_4-4_bar_20,17.519685039370078,34.0
108_soul-motown_104_beat_4-4_bar_21,11.37007874015748,25.0
108_soul-motown_104_beat_4-4_bar_3,18.685039370078737,46.0
108_soul-motown_104_beat_4-4_bar_4,20.88976377952756,46.0
108_soul-motown_104_beat_4-4_bar_5,22.047244094488192,48.0
108_soul-motown_104_beat_4-4_bar_6,21.322834645669296,48.0
108_soul-motown_104_beat_4-4_bar_7,22.118110236220474,48.0
108_soul-motown_104_beat_4-4_bar_8,21.755905511811022,46.0
108_soul-motown_104_beat_4-4_bar_9,23.740157480314956,49.0
109_funk-rock_92_fill_4-4_bar_1,14.606299212598428,12.0
109_funk_95_fill_4-4_bar_2,10.44094488188976,19.0
109_rock_95_beat_4-4_bar_10,16.614173228346456,24.0
109_rock_95_beat_4-4_bar_11,23.952755905511808,21.0
109_rock_95_beat_4-4_bar_12,19.818897637795278,24.0
109_rock_95_beat_4-4_bar_13,18.96850393700788,22.0
109_rock_95_beat_4-4_bar_14,20.425196850393707,24.0
109_rock_95_beat_4-4_bar_15,22.18110236220473,21.0
109_rock_95_beat_4-4_bar_16,24.88976377952757,25.0
109_rock_95_beat_4-4_bar_17,11.645669291338583,15.0
109_rock_95_beat_4-4_bar_2,12.598425196850387,15.0
109_rock_95_beat_4-4_bar_3,20.125984251968504,19.0
109_rock_95_beat_4-4_bar_4,14.622047244094492,12.0
109_rock_95_beat_4-4_bar_5,21.43307086614173,29.0
109_rock_95_beat_4-4_bar_6,16.897637795275593,24.0
109_rock_95_beat_4-4_bar_7,18.35433070866143,16.0
109_rock_95_beat_4-4_bar_8,15.952755905511808,22.0
109_rock_95_beat_4-4_bar_9,26.803149606299215,34.0
109_soul-motown_104_fill_4-4_bar_1,16.19685039370079,39.0
10_country_114_beat_4-4_bar_12,9.370078740157481,7.0
10_country_114_beat_4-4_bar_13,2.3385826771653555,0.0
10_country_114_beat_4-4_bar_17,19.08661417322834,22.0
10_country_114_beat_4-4_bar_18,19.354330708661415,22.0
10_country_114_beat_4-4_bar_19,19.275590551181097,22.0
10_country_114_beat_4-4_bar_20,24.18897637795276,30.0
10_country_114_beat_4-4_bar_21,18.38582677165354,25.0
10_country_114_beat_4-4_bar_22,19.944881889763785,27.0
10_country_114_beat_4-4_bar_23,18.212598425196852,27.0
10_country_114_beat_4-4_bar_24,19.133858267716533,27.0
10_country_114_beat_4-4_bar_25,18.685039370078737,22.0
10_country_114_beat_4-4_bar_26,19.102362204724407,27.0
10_country_114_beat_4-4_bar_27,19.26771653543307,28.0
10_country_114_beat_4-4_bar_28,24.732283464566926,36.0
10_country_114_beat_4-4_bar_29,19.181102362204722,28.0
10_country_114_beat_4-4_bar_30,19.960629921259844,28.0
10_country_114_beat_4-4_bar_31,19.33858267716535,28.0
10_country_114_beat_4-4_bar_32,23.818897637795274,34.0
10_country_114_beat_4-4_bar_33,28.362204724409445,54.0
10_country_114_beat_4-4_bar_34,29.204724409448822,51.0
10_country_114_beat_4-4_bar_35,30.33858267716536,51.0
10_country_114_beat_4-4_bar_36,32.826771653543304,55.0
10_country_114_beat_4-4_bar_37,28.299212598425196,51.0
10_country_114_beat_4-4_bar_38,26.897637795275593,51.0
10_country_114_beat_4-4_bar_39,30.33858267716536,51.0
10_country_114_beat_4-4_bar_40,31.897637795275593,51.0
10_country_114_beat_4-4_bar_41,18.84251968503937,35.0
10_country_114_beat_4-4_bar_42,18.440944881889763,25.0
10_country_114_beat_4-4_bar_43,15.519685039370078,25.0
10_country_114_beat_4-4_bar_44,12.007874015748035,18.0
10_country_114_beat_4-4_bar_45,17.094488188976378,29.0
10_country_114_beat_4-4_bar_46,18.291338582677167,29.0
10_country_114_beat_4-4_bar_47,17.03937007874016,29.0
10_country_114_beat_4-4_bar_48,16.748031496062996,25.0
10_country_114_beat_4-4_bar_49,7.385826771653546,13.0
10_country_114_beat_4-4_bar_50,9.811023622047243,17.0
10_country_114_beat_4-4_bar_51,13.614173228346452,21.0
10_country_114_beat_4-4_bar_52,13.070866141732278,16.0
10_country_114_beat_4-4_bar_53,13.299212598425203,14.0
10_country_114_beat_4-4_bar_54,12.094488188976383,14.0
10_country_114_beat_4-4_bar_55,12.314960629921256,14.0
10_country_114_beat_4-4_bar_56,11.598425196850398,14.0
10_country_114_beat_4-4_bar_57,18.377952755905515,22.0
10_country_114_beat_4-4_bar_58,19.00787401574803,22.0
10_country_114_beat_4-4_bar_59,20.448818897637786,26.0
10_country_114_beat_4-4_bar_60,20.20472440944882,22.0
10_country_114_beat_4-4_bar_61,19.086614173228355,24.0
10_country_114_beat_4-4_bar_62,18.929133858267715,22.0
10_country_114_beat_4-4_bar_63,17.244094488188974,22.0
10_country_114_beat_4-4_bar_64,22.39370078740158,26.0
10_country_114_beat_4-4_bar_65,23.354330708661426,26.0
10_country_114_beat_4-4_bar_66,21.51181102362205,26.0
10_country_114_beat_4-4_bar_67,22.889763779527556,26.0
10_country_114_beat_4-4_bar_68,25.590551181102363,33.0
10_country_114_beat_4-4_bar_69,18.590551181102366,22.0
10_country_114_beat_4-4_bar_70,19.732283464566937,22.0
10_country_114_beat_4-4_bar_71,17.68503937007874,22.0
10_country_114_beat_4-4_bar_72,18.58267716535434,22.0
10_country_114_beat_4-4_bar_73,21.937007874015748,29.0
10_hiphop_86_beat_4-4_bar_1,14.496062992125983,37.0
10_hiphop_86_beat_4-4_bar_10,25.47244094488189,35.0
10_hiphop_86_beat_4-4_bar_11,20.874015748031493,29.0
10_hiphop_86_beat_4-4_bar_12,24.267716535433074,30.0
10_hiphop_86_beat_4-4_bar_13,20.21259842519685,30.0
10_hiphop_86_beat_4-4_bar_14,23.22047244094488,30.0
10_hiphop_86_beat_4-4_bar_15,25.212598425196852,26.0
10_hiphop_86_beat_4-4_bar_16,10.362204724409448,16.0
10_hiphop_86_beat_4-4_bar_17,18.724409448818896,28.0
10_hiphop_86_beat_4-4_bar_18,21.858267716535444,36.0
10_hiphop_86_beat_4-4_bar_19,25.803149606299215,28.0
10_hiphop_86_beat_4-4_bar_2,18.393700787401578,39.0
10_hiphop_86_beat_4-4_bar_20,17.622047244094485,24.0
10_hiphop_86_beat_4-4_bar_21,22.85826771653543,36.0
10_hiphop_86_beat_4-4_bar_22,27.96850393700788,34.0
10_hiphop_86_beat_4-4_bar_23,27.937007874015748,32.0
10_hiphop_86_beat_4-4_bar_24,17.275590551181104,19.0
10_hiphop_86_beat_4-4_bar_25,27.291338582677163,39.0
10_hiphop_86_beat_4-4_bar_26,29.094488188976374,36.0
10_hiphop_86_beat_4-4_bar_27,31.590551181102356,35.0
10_hiphop_86_beat_4-4_bar_29,28.03149606299212,34.0
10_hiphop_86_beat_4-4_bar_3,18.685039370078748,39.0
10_hiphop_86_beat_4-4_bar_30,26.5748031496063,31.0
10_hiphop_86_beat_4-4_bar_31,31.826771653543304,36.0
10_hiphop_86_beat_4-4_bar_32,6.2913385826771595,4.0
10_hiphop_86_beat_4-4_bar_33,30.070866141732285,43.0
10_hiphop_86_beat_4-4_bar_34,34.30708661417323,37.0
10_hiphop_86_beat_4-4_bar_35,38.45669291338582,37.0
10_hiphop_86_beat_4-4_bar_36,25.44881889763779,34.0
10_hiphop_86_beat_4-4_bar_37,34.023622047244096,40.0
10_hiphop_86_beat_4-4_bar_38,26.700787401574807,29.0
10_hiphop_86_beat_4-4_bar_39,30.637795275590555,33.0
10_hiphop_86_beat_4-4_bar_4,8.393700787401576,7.0
10_hiphop_86_beat_4-4_bar_40,16.708661417322837,21.0
10_hiphop_86_beat_4-4_bar_41,29.425196850393704,33.0
10_hiphop_86_beat_4-4_bar_42,26.173228346456693,36.0
10_hiphop_86_beat_4-4_bar_43,24.952755905511815,31.0
10_hiphop_86_beat_4-4_bar_44,23.92913385826772,35.0
10_hiphop_86_beat_4-4_bar_45,33.125984251968504,38.0
10_hiphop_86_beat_4-4_bar_46,29.818897637795274,34.0
10_hiphop_86_beat_4-4_bar_47,29.51181102362205,31.0
10_hiphop_86_beat_4-4_bar_49,30.33070866141732,33.0
10_hiphop_86_beat_4-4_bar_5,20.433070866141733,29.0
10_hiphop_86_beat_4-4_bar_50,34.37007874015748,37.0
10_hiphop_86_beat_4-4_bar_51,27.417322834645663,31.0
10_hiphop_86_beat_4-4_bar_6,24.031496062992126,30.0
10_hiphop_86_beat_4-4_bar_7,21.645669291338585,30.0
10_hiphop_86_beat_4-4_bar_8,12.322834645669293,18.0
10_hiphop_86_beat_4-4_bar_9,21.73228346456693,34.0
10_jazz-funk_116_fill_4-4_bar_1,26.275590551181104,41.0
10_jazz-swing_110_beat_4-4_bar_10,31.62204724409449,35.0
10_jazz-swing_110_beat_4-4_bar_11,31.732283464566926,33.0
10_jazz-swing_110_beat_4-4_bar_12,32.519685039370074,36.0
10_jazz-swing_110_beat_4-4_bar_13,44.22834645669292,52.0
10_jazz-swing_110_beat_4-4_bar_14,44.779527559055126,52.0
10_jazz-swing_110_beat_4-4_bar_15,47.16535433070867,52.0
10_jazz-swing_110_beat_4-4_bar_16,28.732283464566933,33.0
10_jazz-swing_110_beat_4-4_bar_17,44.46456692913386,51.0
10_jazz-swing_110_beat_4-4_bar_18,47.70078740157481,54.0
10_jazz-swing_110_beat_4-4_bar_19,44.36220472440945,52.0
10_jazz-swing_110_beat_4-4_bar_20,29.37795275590551,37.0
10_jazz-swing_110_beat_4-4_bar_21,40.74015748031496,48.0
10_jazz-swing_110_beat_4-4_bar_22,38.28346456692914,44.0
10_jazz-swing_110_beat_4-4_bar_23,38.716535433070874,43.0
10_jazz-swing_110_beat_4-4_bar_24,32.629921259842526,34.0
10_jazz-swing_110_beat_4-4_bar_25,34.37007874015749,39.0
10_jazz-swing_110_beat_4-4_bar_26,38.37007874015748,39.0
10_jazz-swing_110_beat_4-4_bar_27,35.18110236220472,40.0
10_jazz-swing_110_beat_4-4_bar_28,36.03937007874016,34.0
10_jazz-swing_110_beat_4-4_bar_29,32.95275590551181,37.0
10_jazz-swing_110_beat_4-4_bar_30,29.685039370078748,28.0
10_jazz-swing_110_beat_4-4_bar_31,25.755905511811022,32.0
10_jazz-swing_110_beat_4-4_bar_32,19.047244094488192,25.0
10_jazz-swing_110_beat_4-4_bar_33,14.377952755905511,15.0
10_jazz-swing_110_beat_4-4_bar_34,10.0,10.0
10_jazz-swing_110_beat_4-4_bar_35,10.440944881889763,18.0
10_jazz-swing_110_beat_4-4_bar_36,17.63779527559055,22.0
10_jazz-swing_110_beat_4-4_bar_37,32.354330708661415,39.0
10_jazz-swing_110_beat_4-4_bar_38,34.97637795275591,37.0
10_jazz-swing_110_beat_4-4_bar_39,34.574803149606296,37.0
10_jazz-swing_110_beat_4-4_bar_4,16.858267716535433,17.0
10_jazz-swing_110_beat_4-4_bar_40,23.527559055118115,20.0
10_jazz-swing_110_beat_4-4_bar_41,25.338582677165356,30.0
10_jazz-swing_110_beat_4-4_bar_42,31.645669291338585,39.0
10_jazz-swing_110_beat_4-4_bar_43,35.39370078740157,40.0
10_jazz-swing_110_beat_4-4_bar_44,43.062992125984245,48.0
10_jazz-swing_110_beat_4-4_bar_45,38.52755905511812,43.0
10_jazz-swing_110_beat_4-4_bar_46,37.92125984251969,42.0
10_jazz-swing_110_beat_4-4_bar_47,30.267716535433074,36.0
10_jazz-swing_110_beat_4-4_bar_48,30.669291338582678,38.0
10_jazz-swing_110_beat_4-4_bar_49,33.59055118110236,39.0
10_jazz-swing_110_beat_4-4_bar_5,31.874015748031496,35.0
10_jazz-swing_110_beat_4-4_bar_50,32.09448818897638,33.0
10_jazz-swing_110_beat_4-4_bar_51,35.16535433070866,33.0
10_jazz-swing_110_beat_4-4_bar_52,35.291338582677156,41.0
10_jazz-swing_110_beat_4-4_bar_53,40.92125984251969,51.0
10_jazz-swing_110_beat_4-4_bar_54,40.54330708661418,47.0
10_jazz-swing_110_beat_4-4_bar_55,34.7007874015748,48.0
10_jazz-swing_110_beat_4-4_bar_56,30.46456692913387,37.0
10_jazz-swing_110_beat_4-4_bar_57,33.29133858267716,45.0
10_jazz-swing_110_beat_4-4_bar_58,36.503937007874015,47.0
10_jazz-swing_110_beat_4-4_bar_59,33.86614173228347,35.0
10_jazz-swing_110_beat_4-4_bar_6,34.74015748031496,39.0
10_jazz-swing_110_beat_4-4_bar_60,35.79527559055118,42.0
10_jazz-swing_110_beat_4-4_bar_61,29.598425196850393,32.0
10_jazz-swing_110_beat_4-4_bar_62,26.551181102362207,38.0
10_jazz-swing_110_beat_4-4_bar_63,35.4488188976378,40.0
10_jazz-swing_110_beat_4-4_bar_64,36.62204724409449,40.0
10_jazz-swing_110_beat_4-4_bar_65,35.21259842519685,40.0
10_jazz-swing_110_beat_4-4_bar_66,27.968503937007874,26.0
10_jazz-swing_110_beat_4-4_bar_67,36.889763779527556,40.0
10_jazz-swing_110_beat_4-4_bar_68,31.598425196850396,33.0
10_jazz-swing_110_beat_4-4_bar_69,33.031496062992126,35.0
10_jazz-swing_110_beat_4-4_bar_7,31.07874015748031,35.0
10_jazz-swing_110_beat_4-4_bar_70,22.66929133858268,20.0
10_jazz-swing_110_beat_4-4_bar_71,38.06299212598426,50.0
10_jazz-swing_110_beat_4-4_bar_72,20.173228346456693,21.0
10_jazz-swing_110_beat_4-4_bar_73,34.968503937007874,43.0
10_jazz-swing_110_beat_4-4_bar_74,41.874015748031496,48.0
10_jazz-swing_110_beat_4-4_bar_75,36.653543307086615,44.0
10_jazz-swing_110_beat_4-4_bar_76,39.031496062992126,45.0
10_jazz-swing_110_beat_4-4_bar_77,35.10236220472441,42.0
10_jazz-swing_110_beat_4-4_bar_78,45.45669291338583,53.0
10_jazz-swing_110_beat_4-4_bar_79,31.535433070866144,39.0
10_jazz-swing_110_beat_4-4_bar_8,30.53543307086614,27.0
10_jazz-swing_110_beat_4-4_bar_80,34.661417322834644,35.0
10_jazz-swing_110_beat_4-4_bar_9,32.96062992125984,42.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_1,15.929133858267717,27.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_10,15.992125984251963,24.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_11,13.73228346456693,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_12,12.992125984251965,25.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_13,15.913385826771652,24.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_14,14.488188976377952,24.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_15,15.338582677165352,21.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_16,13.976377952755906,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_17,14.244094488188976,24.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_18,15.937007874015746,24.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_19,14.889763779527561,26.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_2,14.417322834645669,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_20,16.283464566929133,24.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_21,13.354330708661417,24.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_3,13.716535433070865,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_4,14.023622047244093,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_5,15.196850393700789,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_6,17.30708661417323,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_7,14.913385826771654,23.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_8,16.5748031496063,25.0
10_latin-brazilian-sambareggae_96_beat_4-4_bar_9,15.055118110236222,23.0
10_neworleans-funk_102_beat_4-4_bar_1,20.51968503937008,33.0
10_neworleans-funk_102_beat_4-4_bar_10,17.078740157480315,23.0
10_neworleans-funk_102_beat_4-4_bar_11,20.69291338582677,28.0
10_neworleans-funk_102_beat_4-4_bar_12,15.803149606299215,24.0
10_neworleans-funk_102_beat_4-4_bar_13,16.62992125984252,26.0
10_neworleans-funk_102_beat_4-4_bar_14,21.346456692913378,27.0
10_neworleans-funk_102_beat_4-4_bar_15,20.692913385826774,29.0
10_neworleans-funk_102_beat_4-4_bar_16,17.35433070866142,24.0
10_neworleans-funk_102_beat_4-4_bar_17,20.212598425196855,29.0
10_neworleans-funk_102_beat_4-4_bar_18,17.897637795275593,26.0
10_neworleans-funk_102_beat_4-4_bar_19,20.39370078740158,30.0
10_neworleans-funk_102_beat_4-4_bar_2,16.645669291338585,25.0
10_neworleans-funk_102_beat_4-4_bar_20,16.236220472440944,25.0
10_neworleans-funk_102_beat_4-4_bar_21,20.952755905511815,27.0
10_neworleans-funk_102_beat_4-4_bar_22,15.2755905511811,21.0
10_neworleans-funk_102_beat_4-4_bar_23,20.511811023622048,27.0
10_neworleans-funk_102_beat_4-4_bar_24,26.992125984251967,26.0
10_neworleans-funk_102_beat_4-4_bar_25,24.01574803149607,30.0
10_neworleans-funk_102_beat_4-4_bar_26,19.18897637795275,24.0
10_neworleans-funk_102_beat_4-4_bar_27,19.779527559055122,26.0
10_neworleans-funk_102_beat_4-4_bar_28,26.125984251968504,25.0
10_neworleans-funk_102_beat_4-4_bar_29,21.61417322834646,26.0
10_neworleans-funk_102_beat_4-4_bar_3,21.755905511811022,28.0
10_neworleans-funk_102_beat_4-4_bar_30,18.496062992125978,26.0
10_neworleans-funk_102_beat_4-4_bar_31,21.66929133858268,30.0
10_neworleans-funk_102_beat_4-4_bar_32,19.503937007874015,16.0
10_neworleans-funk_102_beat_4-4_bar_33,25.377952755905515,34.0
10_neworleans-funk_102_beat_4-4_bar_34,16.346456692913385,23.0
10_neworleans-funk_102_beat_4-4_bar_35,20.69291338582677,28.0
10_neworleans-funk_102_beat_4-4_bar_36,27.181102362204722,27.0
10_neworleans-funk_102_beat_4-4_bar_37,23.582677165354326,26.0
10_neworleans-funk_102_beat_4-4_bar_38,25.448818897637793,32.0
10_neworleans-funk_102_beat_4-4_bar_39,25.03937007874016,29.0
10_neworleans-funk_102_beat_4-4_bar_4,14.433070866141737,23.0
10_neworleans-funk_102_beat_4-4_bar_40,34.37007874015748,33.0
10_neworleans-funk_102_beat_4-4_bar_41,23.82677165354331,31.0
10_neworleans-funk_102_beat_4-4_bar_42,20.40157480314961,26.0
10_neworleans-funk_102_beat_4-4_bar_43,22.65354330708661,26.0
10_neworleans-funk_102_beat_4-4_bar_44,17.65354330708662,25.0
10_neworleans-funk_102_beat_4-4_bar_45,24.26771653543307,24.0
10_neworleans-funk_102_beat_4-4_bar_46,24.44094488188977,22.0
10_neworleans-funk_102_beat_4-4_bar_47,22.275590551181104,24.0
10_neworleans-funk_102_beat_4-4_bar_48,26.393700787401574,29.0
10_neworleans-funk_102_beat_4-4_bar_49,36.05511811023622,47.0
10_neworleans-funk_102_beat_4-4_bar_5,21.01574803149607,29.0
10_neworleans-funk_102_beat_4-4_bar_50,30.606299212598437,39.0
10_neworleans-funk_102_beat_4-4_bar_51,35.25196850393701,49.0
10_neworleans-funk_102_beat_4-4_bar_52,32.0,39.0
10_neworleans-funk_102_beat_4-4_bar_53,35.803149606299215,45.0
10_neworleans-funk_102_beat_4-4_bar_54,30.795275590551185,38.0
10_neworleans-funk_102_beat_4-4_bar_55,35.32283464566929,41.0
10_neworleans-funk_102_beat_4-4_bar_56,29.409448818897634,27.0
10_neworleans-funk_102_beat_4-4_bar_57,32.787401574803155,47.0
10_neworleans-funk_102_beat_4-4_bar_58,32.03937007874016,36.0
10_neworleans-funk_102_beat_4-4_bar_59,38.283464566929126,46.0
10_neworleans-funk_102_beat_4-4_bar_6,19.007874015748037,25.0
10_neworleans-funk_102_beat_4-4_bar_60,30.590551181102363,29.0
10_neworleans-funk_102_beat_4-4_bar_61,34.83464566929133,51.0
10_neworleans-funk_102_beat_4-4_bar_62,36.85826771653543,42.0
10_neworleans-funk_102_beat_4-4_bar_63,39.19685039370078,49.0
10_neworleans-funk_102_beat_4-4_bar_64,23.196850393700792,24.0
10_neworleans-funk_102_beat_4-4_bar_65,37.22047244094488,45.0
10_neworleans-funk_102_beat_4-4_bar_66,35.118110236220474,34.0
10_neworleans-funk_102_beat_4-4_bar_67,40.09448818897637,52.0
10_neworleans-funk_102_beat_4-4_bar_68,36.07086614173229,36.0
10_neworleans-funk_102_beat_4-4_bar_69,38.125984251968504,46.0
10_neworleans-funk_102_beat_4-4_bar_7,17.858267716535433,28.0
10_neworleans-funk_102_beat_4-4_bar_70,35.425196850393704,41.0
10_neworleans-funk_102_beat_4-4_bar_71,34.496062992125985,45.0
10_neworleans-funk_102_beat_4-4_bar_72,36.11023622047244,36.0
10_neworleans-funk_102_beat_4-4_bar_73,35.401574803149614,48.0
10_neworleans-funk_102_beat_4-4_bar_74,27.82677165354331,25.0
10_neworleans-funk_102_beat_4-4_bar_75,35.574803149606296,55.0
10_neworleans-funk_102_beat_4-4_bar_76,30.755905511811026,30.0
10_neworleans-funk_102_beat_4-4_bar_77,37.8267716535433,53.0
10_neworleans-funk_102_beat_4-4_bar_78,35.220472440944874,34.0
10_neworleans-funk_102_beat_4-4_bar_79,36.094488188976385,49.0
10_neworleans-funk_102_beat_4-4_bar_8,14.88976377952756,22.0
10_neworleans-funk_102_beat_4-4_bar_80,48.56692913385826,62.0
10_neworleans-funk_102_beat_4-4_bar_9,19.81102362204724,28.0
10_neworleans-funk_82_beat_4-4_bar_1,16.771653543307096,18.0
10_neworleans-funk_82_beat_4-4_bar_10,22.73228346456693,20.0
10_neworleans-funk_82_beat_4-4_bar_11,17.99212598425197,14.0
10_neworleans-funk_82_beat_4-4_bar_12,19.17322834645669,16.0
